series_id,map,team_name,avg_round_duration,early_utility_rate,pistol_conv,site_hit_freq,trade_eff,total_rounds,series_duration
2819676,haven,Cloud9,119.77544444444445,0.2222222222222222,0.0,0.8235294117647058,0.37583892617449666,36,6151.727
2819686,lotus,Cloud9,107.72023255813954,0.18604651162790697,0.0,0.9130434782608695,0.5060240963855421,43,6652.812
2819690,lotus,Cloud9,107.055375,0.125,1.0,0.8636363636363636,0.38317757009345793,40,6918.36
2819694,bind,Cloud9,126.75244117647058,0.29411764705882354,1.0,0.8,0.39568345323741005,34,5959.545
2819704,ascent,Cloud9,124.79981395348837,0.023255813953488372,0.0,0.5238095238095238,0.36551724137931035,43,7411.555
2843060,corrode,Cloud9,124.19858571428571,0.37142857142857144,1.0,0.8333333333333334,0.4214876033057851,70,12278.126
2843062,corrode,Cloud9,121.24891176470588,0.4411764705882353,1.0,0.78125,0.49099099099099097,68,11733.258
2843066,haven,Cloud9,112.00452083333333,0.2916666666666667,1.0,0.76,0.36257309941520466,48,7609.287
2843069,haven,Cloud9,115.98304918032787,0.2786885245901639,1.0,0.6857142857142857,0.4619289340101523,61,10407.823
