series_id,map,team_name,avg_round_duration,early_utility_rate,pistol_conv,site_hit_freq,trade_eff,total_rounds,series_duration
2819677,bind,Leviatán Esports,101.75027142857144,0.05714285714285714,0.5,0.5588235294117647,0.37339055793991416,70,10702.287
2819687,lotus,Leviatán Esports,144.29635897435898,0.358974358974359,1.0,0.7692307692307693,0.37583892617449666,39,7581.55
2819689,lotus,Leviatán Esports,107.75431428571429,0.17142857142857143,1.0,0.7297297297297297,0.4189189189189189,70,11102.95
2819697,bind,Leviatán Esports,108.31466101694915,0.05084745762711865,1.0,0.7931034482758621,0.36574074074074076,59,9705.773
2819701,haven,Leviatán Esports,106.46165573770492,0.06557377049180328,1.0,0.5769230769230769,0.4723404255319149,61,9769.273
2843060,corrode,Leviatán Esports,124.19858571428571,0.11428571428571428,1.0,0.8235294117647058,0.3092369477911647,70,12278.126
2843064,lotus,Leviatán Esports,108.25696969696969,0.16666666666666666,1.0,0.6551724137931034,0.3869565217391304,66,10634.59
2843067,ascent,Leviatán Esports,118.33649999999999,0.03333333333333333,1.0,0.4583333333333333,0.3055555555555556,30,5208.192
