series_id,avg_round_duration,early_utility_rate,first_contact_time,site_hit_freq,retake_rate,hold_rate,pistol_conv,mid_round_ratio,default_duration,trade_eff,first_blood_support,late_round_win,utility_share,post_plant,def_aggression,collapse_rate
2843069,115.98304918032787,0.5081967213114754,15.0,0.7049180327868853,0.5,0.5,1.0,0.011975114945074652,20.0,0.46436781609195404,1.0,1.0,0.01197176380807021,1.0,1.0,0.2786885245901639
2843066,112.00452083333333,0.3125,15.0,0.7291666666666666,0.5,0.5,1.0,0.004562553434162129,20.0,0.36950146627565983,1.0,1.0,0.004631733660810118,1.0,1.0,0.2708333333333333
2843062,121.24891176470588,0.5588235294117647,15.0,0.7647058823529411,0.4482758620689655,0.5517241379310345,1.0,0.013723880831304332,20.0,0.48337028824833705,0.9852941176470589,1.0,0.013350309745055992,1.0,0.9852941176470589,0.3235294117647059
2843060,124.19858571428571,0.45714285714285713,15.0,0.8285714285714286,0.6428571428571429,0.35714285714285715,1.0,0.010581753892856292,20.0,0.3645621181262729,0.9857142857142858,1.0,0.010225443390425392,1.0,1.0,0.32857142857142857
2819704,124.79981395348837,0.18604651162790697,15.0,0.6511627906976745,0.46153846153846156,0.5384615384615384,1.0,0.0026060560843737686,20.0,0.38636363636363635,0.9767441860465116,1.0,0.0026605810976288546,1.0,1.0,0.27906976744186046
