series_id,map,team_name,avg_round_duration,early_utility_rate,pistol_conv,site_hit_freq,trade_eff,total_rounds,series_duration
2775987,lotus,KRÜ Esports,115.4925641025641,0.1282051282051282,0.0,0.8,0.3652173913043478,39,6357.776
2775989,lotus,KRÜ Esports,128.3101,0.16,1.0,0.8,0.46153846153846156,50,8618.116
2819679,corrode,KRÜ Esports,109.206,0.05172413793103448,0.0,0.7307692307692307,0.4482758620689655,58,9547.038
2819684,corrode,KRÜ Esports,114.26502857142857,0.17142857142857143,1.0,0.5555555555555556,0.5238095238095238,35,5933.521
2819693,haven,KRÜ Esports,103.56898305084745,0.1864406779661017,1.0,0.5833333333333334,0.3744292237442922,59,9434.456
2819697,bind,KRÜ Esports,108.31466101694915,0.15254237288135594,1.0,0.7666666666666667,0.45595854922279794,59,9705.773
2819700,sunset,KRÜ Esports,117.35687719298245,0.12280701754385964,1.0,0.4444444444444444,0.4574468085106383,57,10001.512
2843064,lotus,KRÜ Esports,108.25696969696969,0.21212121212121213,0.0,0.7567567567567568,0.38009049773755654,66,10634.59
